"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.131301964E1,-2.769000130E-3,3.510999959E-3,3.308000043E-3,5.562135086E-3
1.131556329E1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.131808803E1,-1.703999937E-3,-7.490001153E-4,2.243000083E-3,2.914732634E-3
1.132065199E1,-6.390000344E-4,3.510999959E-3,-2.016999992E-3,4.099235383E-3
1.132321600E1,-6.390000344E-4,3.160000779E-4,-3.082000185E-3,3.163368811E-3
1.132573391E1,-6.390000344E-4,4.575999919E-3,2.243000083E-3,5.136063247E-3
1.132823454E1,1.490999945E-3,2.445999999E-3,3.308000043E-3,4.375941169E-3
1.133078068E1,-2.769000130E-3,1.381000038E-3,3.308000043E-3,4.529612247E-3
1.133333084E1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.133586084E1,-1.703999937E-3,-7.490001153E-4,1.178000006E-3,2.202793901E-3
1.133842699E1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.134094490E1,-4.898999818E-3,2.445999999E-3,3.308000043E-3,6.397341596E-3
1.134348584E1,-2.769000130E-3,3.160000779E-4,2.243000083E-3,3.577466581E-3
1.134600022E1,-6.390000344E-4,-7.490001153E-4,1.130000455E-4,9.910051599E-4
1.134853678E1,-6.390000344E-4,-1.814000076E-3,2.243000083E-3,2.954651704E-3
1.135107761E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.135363308E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.135615100E1,-4.898999818E-3,1.381000038E-3,3.308000043E-3,6.070438584E-3
1.135869344E1,-4.898999818E-3,2.445999999E-3,4.373000003E-3,7.007584765E-3
1.136124667E1,-2.769000130E-3,1.381000038E-3,3.308000043E-3,4.529612247E-3
1.136377917E1,-2.769000130E-3,2.445999999E-3,2.243000083E-3,4.322190079E-3
1.136629709E1,-2.769000130E-3,1.381000038E-3,2.243000083E-3,3.821723720E-3
1.136882740E1,-2.769000130E-3,-1.814000076E-3,1.130000455E-4,3.312208780E-3
1.137135980E1,4.259999259E-4,1.381000038E-3,1.178000006E-3,1.864489489E-3
1.137393475E1,2.555999905E-3,1.381000038E-3,1.130000455E-4,2.907415627E-3
1.137647850E1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.137899641E1,-6.390000344E-4,3.160000779E-4,2.243000083E-3,2.353556131E-3
1.138153542E1,-6.390000344E-4,2.445999999E-3,3.308000043E-3,4.163424230E-3
1.138404298E1,-3.834000090E-3,2.445999999E-3,1.178000006E-3,4.697888536E-3
1.138661162E1,-1.703999937E-3,2.445999999E-3,1.130000455E-4,2.983169587E-3
1.138912568E1,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.139178709E1,-6.390000344E-4,3.160000779E-4,2.243000083E-3,2.353556131E-3
1.139430501E1,1.490999945E-3,2.445999999E-3,3.308000043E-3,4.375941169E-3
1.139675396E1,1.490999945E-3,4.575999919E-3,3.308000043E-3,5.840010307E-3
1.139926527E1,4.259999259E-4,1.381000038E-3,1.178000006E-3,1.864489489E-3
1.140180704E1,-6.390000344E-4,1.381000038E-3,1.178000006E-3,1.924361235E-3
1.140439376E1,4.259999259E-4,3.160000779E-4,2.243000083E-3,2.304860377E-3
1.140691167E1,4.259999259E-4,3.510999959E-3,1.178000006E-3,3.727771541E-3
1.140940683E1,1.490999945E-3,-7.490001153E-4,3.308000043E-3,3.704989378E-3
1.141195089E1,-1.703999937E-3,2.445999999E-3,2.243000083E-3,3.730627447E-3
1.141448688E1,-1.703999937E-3,6.706000306E-3,-9.520000312E-4,6.984293804E-3
1.141702303E1,4.259999259E-4,2.445999999E-3,2.243000083E-3,3.345958951E-3
1.141959647E1,-2.769000130E-3,3.510999959E-3,1.178000006E-3,4.624085471E-3
1.142211438E1,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.142466162E1,-1.703999937E-3,4.575999919E-3,2.243000083E-3,5.373494246E-3
1.142717230E1,-1.703999937E-3,4.575999919E-3,1.130000455E-4,4.884276820E-3
1.142973693E1,-3.834000090E-3,4.575999919E-3,1.178000006E-3,6.084982824E-3
1.143227662E1,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.143479454E1,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
1.143732235E1,-1.703999937E-3,4.575999919E-3,1.178000006E-3,5.023054356E-3
1.143985798E1,-6.390000344E-4,-1.814000076E-3,1.178000006E-3,2.255349492E-3
1.144240027E1,4.259999259E-4,-2.879000036E-3,1.178000006E-3,3.139713547E-3
1.144498829E1,1.490999945E-3,-7.490001153E-4,-9.520000312E-4,1.921037758E-3
1.144750620E1,1.490999945E-3,-2.879000036E-3,-2.016999992E-3,3.818378060E-3
1.145001001E1,-2.769000130E-3,3.160000779E-4,1.178000006E-3,3.025706824E-3
1.145254167E1,-1.703999937E-3,3.510999959E-3,3.308000043E-3,5.116014150E-3
1.145508537E1,4.259999259E-4,3.510999959E-3,2.243000083E-3,4.188036058E-3
1.145764896E1,4.259999259E-4,1.381000038E-3,1.130000455E-4,1.449622728E-3
1.146016688E1,-1.703999937E-3,1.381000038E-3,1.178000006E-3,2.489670842E-3
1.146269600E1,-1.703999937E-3,1.381000038E-3,2.243000083E-3,3.137168510E-3
1.146525501E1,1.490999945E-3,-2.879000036E-3,1.178000006E-3,3.449551573E-3
1.146777235E1,4.259999259E-4,3.160000779E-4,1.130000455E-4,5.423107932E-4
1.147031553E1,-2.769000130E-3,3.510999959E-3,1.130000455E-4,4.472946617E-3
1.147284501E1,-2.769000130E-3,3.160000779E-4,2.243000083E-3,3.577466581E-3
1.147536334E1,-1.703999937E-3,2.445999999E-3,2.243000083E-3,3.730627447E-3
1.147792407E1,-3.834000090E-3,3.160000779E-4,1.130000455E-4,3.848659734E-3
1.148043225E1,-3.834000090E-3,1.381000038E-3,2.243000083E-3,4.651641341E-3
1.148297193E1,-3.834000090E-3,5.641000345E-3,2.243000083E-3,7.179936696E-3
1.148551886E1,2.555999905E-3,4.575999919E-3,1.178000006E-3,5.372205766E-3
1.148805615E1,-2.769000130E-3,2.445999999E-3,3.308000043E-3,4.959147305E-3
1.149058969E1,-3.834000090E-3,3.160000779E-4,2.243000083E-3,4.453140702E-3
1.149312292E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.149565881E1,-2.769000130E-3,3.160000779E-4,-2.016999992E-3,3.440277130E-3
1.149820574E1,-2.769000130E-3,3.160000779E-4,-9.520000312E-4,2.945084350E-3
1.150073063E1,-2.769000130E-3,1.381000038E-3,3.308000043E-3,4.529612247E-3
1.150327173E1,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.150580381E1,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.150834537E1,-1.703999937E-3,3.510999959E-3,-9.520000312E-4,4.017093546E-3
1.151088360E1,-2.769000130E-3,3.510999959E-3,1.178000006E-3,4.624085471E-3
1.151341985E1,-4.898999818E-3,3.510999959E-3,1.178000006E-3,6.141254264E-3
1.151595516E1,-4.898999818E-3,1.381000038E-3,1.178000006E-3,5.224465938E-3
1.151849204E1,-6.390000344E-4,-7.490001153E-4,2.243000083E-3,2.449565592E-3
1.152102975E1,-6.390000344E-4,2.445999999E-3,3.308000043E-3,4.163424230E-3
1.152356553E1,1.490999945E-3,2.445999999E-3,1.178000006E-3,3.097366759E-3
1.152612865E1,4.259999259E-4,1.381000038E-3,2.243000083E-3,2.668274051E-3
1.152863433E1,-3.834000090E-3,2.445999999E-3,3.308000043E-3,5.623640900E-3
1.153116772E1,-6.390000344E-4,3.160000779E-4,5.437999964E-3,5.484525567E-3
1.153370777E1,1.490999945E-3,-7.490001153E-4,2.243000083E-3,2.795555647E-3
1.153624126E1,-3.834000090E-3,3.510999959E-3,1.178000006E-3,5.330512303E-3
1.153878964E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.154132709E1,3.621000098E-3,-7.490001153E-4,1.130000455E-4,3.699379934E-3
1.154385798E1,-2.769000130E-3,4.575999919E-3,1.178000006E-3,5.476752778E-3
1.154639678E1,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
1.154893516E1,-1.703999937E-3,3.160000779E-4,-9.520000312E-4,1.977315325E-3
1.155146725E1,1.490999945E-3,3.510999959E-3,1.178000006E-3,3.992228145E-3
1.155403048E1,4.259999259E-4,1.381000038E-3,2.243000083E-3,2.668274051E-3
1.155654167E1,-1.703999937E-3,2.445999999E-3,1.178000006E-3,3.205341759E-3
1.155908600E1,-6.390000344E-4,1.381000038E-3,2.243000083E-3,2.710448583E-3
1.156161725E1,5.751000252E-3,3.510999959E-3,1.130000455E-4,6.738983129E-3
1.156415808E1,1.490999945E-3,3.160000779E-4,-9.520000312E-4,1.797008888E-3
1.156669896E1,-1.703999937E-3,-1.814000076E-3,4.373000003E-3,5.031634038E-3
1.156922985E1,-4.898999818E-3,3.160000779E-4,4.373000003E-3,6.574434142E-3
1.157176766E1,-2.769000130E-3,5.641000345E-3,1.130000455E-4,6.284983343E-3
1.157430454E1,-1.703999937E-3,2.445999999E-3,-9.520000312E-4,3.129350705E-3
1.157684631E1,-2.769000130E-3,3.160000779E-4,1.130000455E-4,2.789262766E-3
1.157938084E1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.158191516E1,4.686000291E-3,3.160000779E-4,1.130000455E-4,4.698002106E-3
1.158445173E1,-2.769000130E-3,-7.490001153E-4,-9.520000312E-4,3.022361155E-3
1.158698209E1,-1.703999937E-3,-7.490001153E-4,1.178000006E-3,2.202793901E-3
1.158952417E1,2.555999905E-3,3.510999959E-3,1.178000006E-3,4.499771132E-3
1.159206469E1,-3.834000090E-3,3.510999959E-3,1.178000006E-3,5.330512303E-3
1.159461313E1,-3.834000090E-3,3.160000779E-4,1.178000006E-3,4.023319122E-3
1.159713574E1,-6.390000344E-4,3.160000779E-4,1.130000455E-4,7.217659617E-4
1.159968798E1,-2.769000130E-3,4.575999919E-3,2.243000083E-3,5.799843649E-3
1.160220870E1,-6.390000344E-4,5.641000345E-3,3.308000043E-3,6.570545657E-3
1.160476506E1,4.259999259E-4,4.575999919E-3,1.130000455E-4,4.597175242E-3
1.160727808E1,4.259999259E-4,2.445999999E-3,-9.520000312E-4,2.659078034E-3
1.160981881E1,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
1.161236553E1,-3.834000090E-3,3.510999959E-3,2.243000083E-3,5.661954325E-3
1.161489318E1,-4.898999818E-3,1.381000038E-3,1.178000006E-3,5.224465938E-3
1.161742584E1,-1.703999937E-3,-1.814000076E-3,1.178000006E-3,2.753524300E-3
1.161996902E1,-6.390000344E-4,3.160000779E-4,1.178000006E-3,1.376902722E-3
1.162250449E1,-2.769000130E-3,1.381000038E-3,3.308000043E-3,4.529612247E-3
1.162504282E1,-6.390000344E-4,-1.814000076E-3,4.373000003E-3,4.777242547E-3
1.162757277E1,4.259999259E-4,-7.490001153E-4,1.178000006E-3,1.459507151E-3
1.163011376E1,-1.703999937E-3,3.510999959E-3,1.130000455E-4,3.904293215E-3
1.163265751E1,-2.769000130E-3,4.575999919E-3,1.130000455E-4,5.349757564E-3
1.163518209E1,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
1.163774141E1,-2.769000130E-3,1.381000038E-3,1.178000006E-3,3.310922355E-3
1.164026386E1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.164280313E1,-1.703999937E-3,3.510999959E-3,1.178000006E-3,4.076569699E-3
1.164533298E1,-3.834000090E-3,2.445999999E-3,-9.520000312E-4,4.646372428E-3
1.164788548E1,-6.390000344E-4,3.160000779E-4,2.243000083E-3,2.353556131E-3
1.165040620E1,1.490999945E-3,1.381000038E-3,1.130000455E-4,2.035438761E-3
1.165294475E1,-6.390000344E-4,2.445999999E-3,1.130000455E-4,2.530613769E-3
1.165547620E1,-1.703999937E-3,3.510999959E-3,1.178000006E-3,4.076569699E-3
1.165802105E1,-6.390000344E-4,2.445999999E-3,2.243000083E-3,3.379687324E-3
1.166055480E1,4.259999259E-4,3.510999959E-3,1.178000006E-3,3.727771541E-3
1.166309219E1,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.166563469E1,2.555999905E-3,-7.490001153E-4,1.178000006E-3,2.912356554E-3
1.166817011E1,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.167071344E1,-1.703999937E-3,3.160000779E-4,2.243000083E-3,2.834523100E-3
1.167323777E1,-1.703999937E-3,-7.490001153E-4,1.130000455E-4,1.864775045E-3
1.167577178E1,-1.703999937E-3,5.641000345E-3,1.178000006E-3,6.009341453E-3
1.167831022E1,-6.390000344E-4,8.836000226E-3,1.130000455E-4,8.859796276E-3
1.168084954E1,-2.769000130E-3,5.641000345E-3,1.178000006E-3,6.393428707E-3
1.168338844E1,-1.703999937E-3,3.510999959E-3,3.308000043E-3,5.116014150E-3
1.168592589E1,1.490999945E-3,2.445999999E-3,1.130000455E-4,2.866838998E-3
1.168848001E1,-1.703999937E-3,1.381000038E-3,-9.520000312E-4,2.391041812E-3
1.169100886E1,-2.769000130E-3,2.445999999E-3,1.178000006E-3,3.877881087E-3
1.169354636E1,-2.769000130E-3,1.381000038E-3,1.130000455E-4,3.096335226E-3
1.169609032E1,-6.390000344E-4,4.575999919E-3,1.178000006E-3,4.768205147E-3
1.169862475E1,5.751000252E-3,3.160000779E-4,2.243000083E-3,6.181011998E-3
1.170116022E1,4.259999259E-4,3.160000779E-4,1.130000455E-4,5.423107932E-4
1.170369553E1,-1.703999937E-3,3.510999959E-3,1.130000455E-4,3.904293215E-3
1.170623495E1,-6.390000344E-4,1.381000038E-3,1.178000006E-3,1.924361235E-3
1.170875141E1,-2.769000130E-3,1.381000038E-3,2.243000083E-3,3.821723720E-3
1.171128162E1,-3.834000090E-3,-1.814000076E-3,1.130000455E-4,4.242985031E-3
1.171381600E1,2.555999905E-3,-7.490001153E-4,2.243000083E-3,3.482123785E-3
1.171635443E1,4.259999259E-4,3.510999959E-3,1.130000455E-4,3.538554176E-3
1.171889943E1,-3.834000090E-3,1.381000038E-3,-9.520000312E-4,4.184856253E-3
1.172143178E1,-2.769000130E-3,1.381000038E-3,1.130000455E-4,3.096335226E-3
1.172397725E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.172653907E1,-6.390000344E-4,2.445999999E-3,4.373000003E-3,5.051174721E-3
1.172905902E1,-6.390000344E-4,3.510999959E-3,1.178000006E-3,3.758074742E-3
1.173159876E1,-6.390000344E-4,2.445999999E-3,1.178000006E-3,2.789071719E-3
1.173413589E1,-1.703999937E-3,3.510999959E-3,1.178000006E-3,4.076569699E-3
1.173667938E1,4.259999259E-4,2.445999999E-3,1.178000006E-3,2.748104064E-3
1.173924214E1,1.490999945E-3,1.381000038E-3,2.243000083E-3,3.026762513E-3
1.174176006E1,-3.834000090E-3,1.381000038E-3,2.243000083E-3,4.651641341E-3
1.174429824E1,-2.769000130E-3,3.510999959E-3,1.178000006E-3,4.624085471E-3
1.174683813E1,-6.390000344E-4,6.706000306E-3,1.178000006E-3,6.838599649E-3
1.174935834E1,-2.769000130E-3,2.445999999E-3,1.130000455E-4,3.696355871E-3
1.175188256E1,2.555999905E-3,-7.490001153E-4,1.130000455E-4,2.665878035E-3
1.175448272E1,1.490999945E-3,2.445999999E-3,1.130000455E-4,2.866838998E-3
1.175700063E1,-6.390000344E-4,-2.879000036E-3,-9.520000312E-4,3.098913731E-3
1.175950162E1,1.490999945E-3,-3.944000229E-3,1.130000455E-4,4.217936421E-3
1.176202735E1,1.490999945E-3,-3.944000229E-3,1.178000006E-3,4.377887922E-3
1.176459897E1,-6.390000344E-4,-2.879000036E-3,2.243000083E-3,3.705133145E-3
1.176714667E1,-3.834000090E-3,-3.944000229E-3,1.178000006E-3,5.625155866E-3
1.176966459E1,-4.898999818E-3,-5.009000190E-3,1.178000006E-3,7.104784735E-3
1.177218704E1,-5.963999778E-3,-8.204000071E-3,5.437999964E-3,1.150855135E-2
1.177472719E1,-5.963999778E-3,-9.269000031E-3,2.243000083E-3,1.124787555E-2
1.177727386E1,-4.898999818E-3,-9.269000031E-3,2.243000083E-3,1.072126906E-2
1.177980480E1,-1.703999937E-3,-7.139000110E-3,1.178000006E-3,7.433479829E-3
1.178232272E1,4.259999259E-4,-3.944000229E-3,1.178000006E-3,4.138151491E-3
1.178486365E1,-2.769000130E-3,-6.074000150E-3,3.308000043E-3,7.450080793E-3
1.178739876E1,-4.898999818E-3,-2.879000036E-3,1.178000006E-3,5.803147804E-3
1.178994172E1,-2.769000130E-3,-1.814000076E-3,1.130000455E-4,3.312208780E-3
1.179252188E1,-8.093999699E-3,-3.944000229E-3,1.178000006E-3,9.080509509E-3
1.179503980E1,-3.834000090E-3,-9.269000031E-3,1.130000455E-4,1.003128542E-2
1.179754167E1,-3.834000090E-3,-9.269000031E-3,1.178000006E-3,1.009958426E-2
1.180007641E1,-3.834000090E-3,-9.269000031E-3,2.243000083E-3,1.027837378E-2
1.180262011E1,-7.028999738E-3,-9.269000031E-3,1.178000006E-3,1.169225739E-2
1.180516969E1,-4.898999818E-3,-1.033399999E-2,3.308000043E-3,1.190523495E-2
1.180772589E1,-4.898999818E-3,-1.139899995E-2,1.178000006E-3,1.246294841E-2
1.181024381E1,-4.898999818E-3,-8.204000071E-3,1.130000455E-4,9.556075836E-3
1.181276074E1,-1.703999937E-3,-1.139899995E-2,3.308000043E-3,1.199098328E-2
1.181529818E1,-4.898999818E-3,-9.269000031E-3,1.130000455E-4,1.048462349E-2
1.181786688E1,-3.834000090E-3,-1.033399999E-2,1.178000006E-3,1.108507089E-2
1.182040428E1,-5.963999778E-3,-1.139899995E-2,1.178000006E-3,1.291875293E-2
1.182292219E1,-3.834000090E-3,-1.033399999E-2,-9.520000312E-4,1.106333659E-2
1.182546756E1,-3.834000090E-3,-1.139899995E-2,2.243000083E-3,1.223387943E-2
1.182798303E1,-9.158999659E-3,-1.565900072E-2,1.178000006E-3,1.817908860E-2
1.183052683E1,-3.834000090E-3,-1.459399983E-2,1.178000006E-3,1.513512708E-2
1.183309152E1,4.259999259E-4,-1.352900080E-2,2.243000083E-3,1.372029111E-2
1.183560943E1,-4.898999818E-3,-9.269000031E-3,4.373000003E-3,1.135947577E-2
1.183814928E1,-3.834000090E-3,-3.944000229E-3,1.178000006E-3,5.625155866E-3
1.184067683E1,-2.769000130E-3,-1.814000076E-3,1.130000455E-4,3.312208780E-3
1.184321464E1,-3.834000090E-3,3.160000779E-4,1.178000006E-3,4.023319122E-3
1.184578209E1,-3.834000090E-3,-2.879000036E-3,1.178000006E-3,4.937193728E-3
1.184830001E1,-2.769000130E-3,-7.139000110E-3,4.373000003E-3,8.817925681E-3
1.185084032E1,-1.703999937E-3,-1.246399991E-2,3.308000043E-3,1.300760446E-2
1.185335324E1,-8.093999699E-3,-1.565900072E-2,2.243000083E-3,1.776930455E-2
1.185589193E1,-7.028999738E-3,-2.417900041E-2,1.178000006E-3,2.520751043E-2
1.185847272E1,-3.834000090E-3,-2.524399944E-2,1.178000006E-3,2.556064843E-2
1.186099063E1,-5.963999778E-3,-2.950400114E-2,1.130000455E-4,3.010096586E-2
1.186349006E1,-9.158999659E-3,-3.269900009E-2,4.373000003E-3,3.423791773E-2
1.186603657E1,-1.022399962E-2,-3.695899993E-2,1.178000006E-3,3.836516034E-2
1.186857542E1,-1.235399954E-2,-3.695899993E-2,1.130000455E-4,3.896924107E-2
1.187115631E1,-1.235399954E-2,-3.482900187E-2,2.243000083E-3,3.702312420E-2
1.187367422E1,-1.448399946E-2,-4.121899977E-2,1.178000006E-3,4.370560452E-2
1.187618303E1,-1.235399954E-2,-4.015399888E-2,2.243000083E-3,4.207132016E-2
1.187871782E1,-1.235399954E-2,-4.228400066E-2,1.178000006E-3,4.406751299E-2
1.188126214E1,-1.554899942E-2,-4.867399856E-2,1.178000006E-3,5.111083254E-2
1.188385193E1,-1.767900027E-2,-5.186900124E-2,1.130000455E-4,5.479920720E-2
1.188636985E1,-1.874399930E-2,-5.719400197E-2,2.243000083E-3,6.022891682E-2
1.188890157E1,-2.193900011E-2,-6.145400181E-2,2.243000083E-3,6.529123306E-2
1.189141188E1,-2.619899996E-2,-6.464899331E-2,-9.520000312E-4,6.976235546E-2
1.189393975E1,-2.406900004E-2,-7.103899866E-2,3.308000043E-3,7.507861851E-2
1.189652422E1,-2.939400077E-2,-8.381899446E-2,1.178000006E-3,8.883140660E-2
1.189904214E1,-3.578400239E-2,-9.659899771E-2,4.373000003E-3,1.031066647E-1
1.190154735E1,-3.791400045E-2,-1.136389971E-1,2.243000083E-3,1.198178790E-1
1.190407860E1,-4.536900297E-2,-1.296140105E-1,3.308000043E-3,1.373647735E-1
1.190666256E1,-5.069399998E-2,-1.445240080E-1,6.502999924E-3,1.532950082E-1
1.190916495E1,-5.708400160E-2,-1.626290083E-1,3.308000043E-3,1.723882839E-1
1.191174850E1,-6.134400144E-2,-1.604990065E-1,3.308000043E-3,1.718544747E-1
1.191426641E1,-5.921400338E-2,-1.477190107E-1,2.243000083E-3,1.591610360E-1
1.191676438E1,-5.495400354E-2,-1.370690018E-1,3.308000043E-3,1.477118703E-1
1.191930745E1,-5.175900087E-2,-1.274840087E-1,3.308000043E-3,1.376303364E-1
1.192188516E1,-4.643400013E-2,-1.104439944E-1,2.243000083E-3,1.198291422E-1
1.192447647E1,-4.430400208E-2,-8.914399892E-2,4.373000003E-3,9.964246220E-2
1.192699438E1,-4.004400223E-2,-8.488399535E-2,1.178000006E-3,9.386267877E-2
1.192947969E1,-4.217400029E-2,-9.020899981E-2,-9.520000312E-4,9.958522105E-2
1.193199725E1,-4.217400029E-2,-9.233899415E-2,1.130000455E-4,1.015142793E-1
1.193456568E1,-4.962900281E-2,-1.008589938E-1,1.178000006E-3,1.124142439E-1
1.193710162E1,-5.495400354E-2,-1.189639941E-1,2.243000083E-3,1.310626012E-1
1.193961954E1,-6.134400144E-2,-1.285490096E-1,2.243000083E-3,1.424533798E-1
1.194216100E1,-6.773399562E-2,-1.466540098E-1,1.178000006E-3,1.615446701E-1
1.194467641E1,-7.838399708E-2,-1.562390029E-1,3.308000043E-3,1.748302603E-1
1.194721511E1,-8.583899587E-2,-1.668889970E-1,1.178000006E-3,1.876743408E-1
1.194977839E1,-9.116400033E-2,-1.732790023E-1,1.130000455E-4,1.957970898E-1
1.195229631E1,-9.009899944E-2,-1.732790023E-1,4.373000003E-3,1.953524135E-1
1.195483641E1,-6.879899651E-2,-1.168339998E-1,6.502999924E-3,1.357415722E-1
1.195736048E1,-3.365400061E-2,-5.186900124E-2,4.373000003E-3,6.198474147E-2
1.195991620E1,-1.022399962E-2,-1.672399975E-2,-2.016999992E-3,1.970509135E-2
1.196248438E1,8.946000598E-3,1.629099995E-2,-9.520000312E-4,1.861004863E-2
1.196500230E1,1.107600052E-2,2.161600068E-2,-9.520000312E-4,2.430710960E-2
1.196753183E1,1.490999945E-3,-1.814000076E-3,2.243000083E-3,3.247264461E-3
1.197006615E1,-1.235399954E-2,-1.885399967E-2,3.308000043E-3,2.278239392E-2
1.197260943E1,-2.087399922E-2,-3.376400098E-2,3.308000043E-3,3.983308261E-2
1.197512735E1,-2.300399914E-2,-3.695899993E-2,1.178000006E-3,4.354927481E-2
1.197767225E1,-1.767900027E-2,-3.056900203E-2,1.130000455E-4,3.531322281E-2
1.198018740E1,-1.341899950E-2,-1.672399975E-2,1.178000006E-3,2.147438938E-2
1.198273870E1,-4.898999818E-3,-1.033399999E-2,1.130000455E-4,1.143698055E-2
1.198530704E1,-5.963999778E-3,-3.944000229E-3,1.130000455E-4,7.151027910E-3
1.198786110E1,-5.963999778E-3,-5.009000190E-3,2.243000083E-3,8.104963024E-3
1.199037902E1,-9.158999659E-3,-1.246399991E-2,1.178000006E-3,1.551213243E-2
1.199286959E1,-1.448399946E-2,-1.778900065E-2,-9.520000312E-4,2.295955331E-2
1.199541443E1,-1.554899942E-2,-2.098399960E-2,1.130000455E-4,2.611728146E-2
1.199797870E1,-1.128899958E-2,-2.098399960E-2,2.243000083E-3,2.393325719E-2
1.200051407E1,-1.128899958E-2,-1.672399975E-2,1.130000455E-4,2.017787026E-2
1.200303199E1,-5.963999778E-3,-1.778900065E-2,-9.520000312E-4,1.878627535E-2
1.200557522E1,-1.128899958E-2,-1.672399975E-2,1.178000006E-3,2.021191142E-2
1.200810688E1,-1.554899942E-2,-1.565900072E-2,-9.520000312E-4,2.208805086E-2
1.201064574E1,-8.093999699E-3,-2.098399960E-2,-2.016999992E-3,2.258117267E-2
1.201323308E1,-8.093999699E-3,-3.163399920E-2,-9.520000312E-4,3.266694109E-2
1.201575100E1,-1.128899958E-2,-4.547899961E-2,1.130000455E-4,4.685929669E-2
1.201824303E1,-6.390000344E-4,-6.997399777E-2,2.243000083E-3,7.001285407E-2
1.202077922E1,-4.898999818E-3,-9.233899415E-2,-9.520000312E-4,9.247376029E-2
1.202335272E1,-9.158999659E-3,-1.178989932E-1,-4.147000145E-3,1.183269094E-1
1.202586766E1,-5.963999778E-3,-1.519789994E-1,1.130000455E-4,1.520960168E-1
